821,1118,25,4,17,3,1,90150
822,1119,25,4,17,3,1,90150
823,1121,23,4,3,1,2,90150
824,1123,23,4,12,2,1,90150
825,1126,23,4,18,2,1,90150
826,1127,25,4,17,3,1,90150
827,1129,25,4,7,1,1,90150
828,1131,25,4,7,1,1,90150
829,1132,25,4,1,1,1,90150
830,1134,25,4,7,1,1,90150
831,1135,25,4,7,1,1,90150
832,1139,23,4,1,1,1,90150
833,1140,23,4,17,3,1,90150
834,1145,25,4,7,1,1,90750
835,1148,25,4,7,1,1,90150
836,1150,25,4,18,2,1,90150
837,1154,25,4,2,1,1,90150
838,1156,25,4,17,3,1,91050
839,1157,31,4,17,3,1,240250
840,1159,31,4,17,3,1,90150
841,1163,23,4,18,2,1,90750
842,1165,23,4,17,3,1,90150
843,1169,23,4,4,1,1,90150
844,1170,12,3,18,2,2,100150
845,1171,2,1,1,1,2,100150
846,1172,21,4,6,1,2,100250
847,1173,1,5,1,1,2,100250
848,1174,1,5,1,1,2,100350
849,1175,1,5,1,1,2,100450
850,1177,12,3,18,2,2,100150
851,1178,22,4,1,1,2,100150
852,1179,21,4,1,1,2,100151
853,1180,21,4,1,1,2,100651
854,1181,21,4,1,1,2,100153
855,1182,21,4,1,1,1,100154
856,1183,21,4,1,1,2,100155
857,1184,21,4,1,1,1,100552
858,1185,21,4,1,1,1,100653
859,1186,21,4,1,1,1,100550
860,1187,21,4,1,1,1,100157
861,1188,21,4,1,1,1,100655
862,1189,21,4,1,1,2,100650
863,1190,21,4,1,1,1,100652
864,1191,21,4,1,1,1,100150
865,1192,21,4,1,1,1,100152
866,1193,21,4,1,1,1,100553
867,1194,21,4,1,1,1,100551
868,1195,21,4,1,1,1,100654
869,1196,21,4,1,1,1,100150
870,1198,21,4,1,1,1,100156
871,1199,21,4,1,1,1,100253
872,1200,21,4,1,1,1,100254
873,1201,21,4,1,1,1,100252
874,1202,20,4,1,1,1,100251
875,1203,21,4,1,1,1,100357
876,1204,21,4,1,1,1,100351
877,1205,21,4,1,1,1,100352
878,1206,21,4,1,1,1,100353
879,1207,21,4,1,1,1,100354
880,1208,20,4,1,1,1,100358
881,1209,21,4,1,1,1,100356
882,1210,21,4,1,1,1,100457
883,1211,21,4,1,1,1,100458
884,1212,21,4,1,1,1,100459
885,1213,21,4,1,1,1,100456
886,1214,21,4,1,1,1,100452
887,1215,21,4,1,1,1,100450
888,1216,21,4,1,1,1,100455
889,1217,21,4,1,1,1,100455
890,1218,21,4,1,1,1,100451
891,1219,21,4,1,1,1,100453
892,1220,20,4,1,1,1,100355
893,1221,21,4,1,1,1,100151
894,1222,21,4,1,1,1,100454
895,1224,21,4,1,1,2,100550
896,1227,21,4,1,1,1,100352
897,1230,25,4,7,1,1,100151
898,1231,25,4,7,1,1,100150
899,1234,23,4,2,1,1,100150
900,1235,22,4,6,1,2,100450
901,1236,21,4,6,1,2,100350
902,1237,25,4,7,1,1,100451
903,1238,23,4,3,1,1,100154
904,1239,24,4,5,1,1,100150
905,1242,25,4,7,1,1,100150
906,1243,24,4,17,3,1,100150
907,1244,24,4,17,3,1,100450
908,1245,23,4,5,1,1,100150
909,1247,25,4,7,1,1,100150
910,1248,12,3,18,2,2,110150
911,1249,2,1,6,1,2,110150
912,1250,2,1,1,1,2,110150
913,1251,2,1,1,1,2,110150
914,1252,1,5,1,1,2,110250
915,1253,1,5,1,1,2,110850
916,1254,1,5,1,1,2,110950
917,1255,1,5,1,1,2,111050
918,1256,12,3,18,2,1,110150
919,1257,1,5,1,1,2,110161
920,1258,1,5,1,1,2,111150
921,1259,1,5,1,1,2,110650
922,1260,12,3,18,2,2,110150
923,1261,12,3,18,2,1,110150
924,1263,22,4,1,1,2,110150
925,1264,22,4,1,1,2,110150
926,1265,24,4,1,1,2,110350
927,1266,21,4,1,1,1,110156
928,1267,21,4,1,1,2,110157
929,1268,21,4,1,1,1,110162
930,1269,21,4,1,1,2,110152
931,1270,21,4,1,1,1,110153
932,1271,22,4,1,1,1,110351
933,1272,21,4,1,1,1,110353
934,1273,21,4,1,1,1,110354
935,1274,21,4,1,1,2,110159
936,1275,21,4,1,1,2,110160
937,1276,20,4,1,1,1,110154
938,1277,20,4,1,1,1,110352
939,1278,21,4,1,1,2,110155
940,1279,21,4,1,1,1,110252
941,1280,21,4,1,1,2,110450
942,1281,23,4,1,1,1,111350
943,1282,20,4,1,1,1,111452
944,1283,21,4,1,1,1,111450
945,1284,20,4,1,1,1,110451
946,1285,21,4,1,1,1,110455
947,1286,21,4,1,1,1,110456
948,1287,22,4,1,1,2,110652
949,1288,21,4,1,1,1,111550
950,1289,22,4,1,1,2,110750
951,1290,21,4,1,1,1,110751
952,1291,21,4,1,1,1,110754
953,1292,21,4,1,1,1,110756
954,1293,21,4,1,1,1,110753
955,1294,21,4,1,1,1,111552
956,1295,21,4,1,1,1,110853
957,1296,21,4,1,1,1,110851
958,1297,21,4,1,1,1,110852
959,1298,21,4,1,1,1,110550
960,1299,21,4,1,1,1,111650
961,1300,21,4,1,1,2,110951
962,1301,20,4,1,1,1,110956
963,1302,20,4,1,1,1,110551
964,1303,20,4,1,1,1,110552
965,1304,21,4,1,1,1,110954
966,1305,21,4,1,1,1,110958
967,1306,21,4,1,1,1,111158
968,1307,20,4,1,1,1,111651
969,1308,21,4,1,1,1,110553
970,1309,21,4,1,1,1,110952
971,1310,21,4,1,1,2,111351
972,1311,21,4,1,1,1,111053
973,1312,21,4,1,1,1,111055
974,1313,21,4,1,1,2,111354
975,1314,20,4,1,1,1,111351
976,1315,20,4,1,1,1,111051
977,1316,20,4,1,1,1,111351
978,1317,21,4,1,1,1,111154
979,1318,21,4,1,1,1,111155
980,1319,20,4,1,1,1,111150
981,1320,20,4,1,1,1,111150
982,1321,20,4,1,1,1,111150
983,1322,21,4,1,1,1,111150
984,1323,21,4,1,1,1,111159
985,1324,21,4,1,1,1,111151
986,1325,20,4,1,1,1,111157
987,1326,21,4,1,1,1,111252
988,1327,21,4,1,1,1,111156
989,1328,20,4,1,1,1,111251
990,1330,21,4,1,1,1,110653
991,1332,20,4,1,1,1,111252
992,1333,24,4,1,1,2,110150
993,1334,21,4,1,1,1,111156
994,1335,21,4,1,1,2,110150
995,1336,21,4,1,1,1,111250
996,1337,20,4,1,1,1,111156
997,1338,20,4,1,1,1,111150
998,1339,20,4,1,1,1,111156
999,1340,20,4,1,1,1,111250
1000,1341,20,4,1,1,1,110957
1001,1342,20,4,1,1,1,111054
1002,1344,20,4,1,1,1,111451
1003,1345,1,5,11,1,2,110150
1004,1349,25,4,12,1,2,110150
1005,1350,8,2,15,1,2,110150
1006,1351,25,4,2,1,1,110150
1007,1352,25,4,3,1,1,110150
1008,1353,25,4,3,1,1,110250
1009,1355,25,4,3,1,1,110450
1010,1356,25,4,3,1,1,110850
1011,1357,21,4,6,1,2,110850
1012,1358,21,4,6,1,2,110250
1013,1359,25,4,3,1,1,110150
1014,1360,25,4,3,1,1,110350
1015,1361,25,4,17,3,2,110150
1016,1363,25,4,7,1,1,110150
1017,1365,25,4,17,3,1,110150
1018,1367,24,4,17,3,1,110150
1019,1369,25,4,7,1,1,110350
1020,1371,25,4,7,1,1,110150
1021,1372,25,4,5,1,1,110150
1022,1377,2,1,6,1,2,120150
1023,1378,12,3,18,2,1,120150
1024,1379,2,1,1,1,2,120150
1025,1382,12,3,18,2,1,120550
1026,1383,1,5,1,1,2,120550
1027,1384,1,5,1,1,2,120651
1028,1385,1,5,1,1,2,120850
1029,1386,12,3,18,2,1,120150
1030,1388,25,4,17,3,2,120155
1031,1390,1,5,1,1,2,120750
1032,1391,1,5,1,1,2,120250
1033,1393,12,3,18,2,1,120150
1034,1394,21,4,1,1,2,120155
1035,1395,21,4,1,1,1,120153
1036,1396,21,4,1,1,1,120154
1037,1397,21,4,1,1,1,120350
1038,1398,21,4,1,1,1,120152
1039,1399,21,4,1,1,1,120251
1040,1400,21,4,1,1,2,120252
1041,1401,21,4,1,1,2,120452
1042,1402,21,4,1,1,1,120451
1043,1403,21,4,1,1,2,120450
1044,1404,21,4,1,1,2,121250
1045,1405,21,4,1,1,1,120553
1046,1406,21,4,1,1,2,121050
1047,1407,21,4,1,1,2,120550
1048,1408,21,4,1,1,1,121150
1049,1409,21,4,1,1,1,120750
1050,1410,21,4,1,1,1,121350
1051,1411,21,4,1,1,2,120950
1052,1412,21,4,1,1,1,120851
1053,1413,21,4,1,1,1,120651
1054,1414,21,4,1,1,1,120350
1055,1416,21,4,1,1,2,120550
1056,1417,21,4,1,1,1,120650
1057,1418,21,4,1,1,1,120752
1058,1419,21,4,1,1,1,120150
1059,1420,21,4,1,1,1,121051
1060,1421,21,4,1,1,1,120851
1061,1422,21,4,1,1,2,121150
1062,1423,21,4,1,1,2,120150
1063,1425,21,4,1,1,2,121150
1064,1426,21,4,1,1,1,120550
1065,1427,21,4,1,1,2,120550
1066,1428,21,4,1,1,1,120752
1067,1429,21,4,1,1,1,120754
1068,1430,21,4,1,1,1,120851
1069,1431,21,4,1,1,1,120651
1070,1432,21,4,1,1,1,120850
1071,1433,21,4,1,1,1,120651
1072,1435,21,4,1,1,2,120350
1073,1436,21,4,1,1,1,120850
1074,1441,31,4,18,2,1,120550
1075,1442,23,4,3,1,1,120550
1076,1444,22,4,1,1,1,120150
1077,1446,25,4,2,1,1,120150
1078,1449,25,4,12,1,1,120150
1079,1450,25,4,17,3,2,120850
1080,1452,25,4,17,3,1,120150
1081,1453,25,4,6,1,2,120850
1082,1454,31,4,14,1,1,120550
1083,1457,31,4,17,3,1,120150
1084,1458,25,4,6,1,2,120750
1085,1460,21,4,1,1,2,120750
1086,1462,2,1,1,1,2,130150
1087,1463,1,5,1,1,2,130250
1088,1465,12,3,18,2,1,130350
1089,1466,2,1,1,1,2,130350
1090,1468,1,5,1,1,2,130650
1091,1469,12,3,18,2,1,130850
1092,1470,2,1,6,1,1,130850
1093,1472,2,1,1,1,2,130850
1094,1474,1,5,1,1,2,131450
1095,1477,1,5,1,1,2,130450
1096,1478,2,1,3,1,2,130850
1097,1479,1,5,1,1,2,131050
1098,1480,1,5,1,1,2,131250
1099,1481,12,3,18,2,1,130350
1100,1482,12,3,18,2,1,130150
1101,1485,1,5,6,1,2,130350
1102,1486,12,3,18,2,1,130850
1103,1488,12,3,18,2,1,130650
1104,1489,12,3,18,2,1,130650
1105,1490,12,3,18,2,2,130850
1106,1491,21,4,1,1,2,130151
1107,1492,21,4,1,1,1,130152
1108,1493,21,4,1,1,1,130150
1109,1494,21,4,1,1,1,130150
1110,1495,21,4,1,1,1,130154
1111,1496,22,4,1,1,2,130155
1112,1497,21,4,1,1,2,130156
1113,1498,21,4,1,1,2,130153
1114,1499,22,4,1,1,2,131150
1115,1500,21,4,1,1,2,130252
1116,1501,22,4,1,1,2,130350
1117,1502,21,4,1,1,1,130351
1118,1503,21,4,1,1,2,130352
1119,1504,21,4,1,1,2,130353
1120,1505,21,4,1,1,1,130355
1121,1506,22,4,1,1,2,130550
1122,1507,21,4,1,1,1,130356
1123,1508,21,4,1,1,1,130357
1124,1509,21,4,1,1,1,130450
1125,1510,21,4,1,1,1,130651
1126,1511,21,4,1,1,2,130652
1127,1512,21,4,1,1,2,130653
1128,1513,21,4,1,1,2,131951
1129,1514,22,4,1,1,1,130657
1130,1515,21,4,1,1,1,130650
1131,1516,22,4,1,1,2,131950
1132,1517,24,4,1,1,2,130750
1133,1518,22,4,1,1,2,130851
1134,1519,22,4,1,1,2,130950
1135,1520,22,4,1,1,2,132150
1136,1521,21,4,1,1,1,131051
1137,1522,21,4,1,1,1,131052
1138,1523,21,4,1,1,1,131053
1139,1524,21,4,1,1,1,131054
1140,1525,21,4,1,1,1,131551
1141,1526,21,4,1,1,1,131552
1142,1527,24,4,1,1,2,131550
1143,1528,24,4,1,1,2,131350
1144,1529,21,4,1,1,1,131351
1145,1530,21,4,1,1,1,131352
1146,1531,21,4,1,1,1,131355
1147,1532,22,4,1,1,2,131850
1148,1533,22,4,1,1,2,131450
1149,1534,21,4,1,1,1,132251
1150,1535,21,4,1,1,1,131751
1151,1536,21,4,1,1,2,131453
1152,1537,21,4,1,1,1,131752
1153,1538,21,4,1,1,2,132050
1154,1539,22,4,1,1,2,131750
1155,1540,21,4,1,1,1,131457
1156,1541,22,4,1,1,2,132250
1157,1542,21,4,1,1,2,131453
1158,1543,21,4,1,1,1,131651
1159,1544,21,4,1,1,1,131652
1160,1545,22,4,1,1,2,131650
1161,1546,21,4,1,1,1,130356
1162,1547,21,4,1,1,1,130450
1163,1548,21,4,1,1,2,130150
1164,1549,21,4,1,1,1,130157
1165,1550,22,4,17,3,2,130850
1166,1551,22,4,1,1,2,130950
1167,1552,22,4,1,1,2,130850
1168,1554,22,4,1,1,2,130850
1169,1555,21,4,1,1,1,130150
1170,1556,21,4,1,1,1,130251
1171,1557,22,4,1,1,1,130850
1172,1558,21,4,1,1,2,130450
1173,1559,21,4,1,1,1,131051
1174,1560,21,4,1,1,2,130157
1175,1561,21,4,1,1,1,130150
1176,1562,21,4,1,1,1,130750
1177,1563,21,4,1,1,1,131353
1178,1564,21,4,1,1,1,131753
1179,1565,21,4,1,1,2,130150
1180,1566,22,4,1,1,1,130150
1181,1568,21,4,1,1,1,130657
1182,1569,21,4,1,1,1,130656
1183,1570,21,4,1,1,1,130652
1184,1571,21,4,1,1,1,131151
1185,1572,21,4,1,1,2,131152
1186,1573,21,4,1,1,1,130355
1187,1574,21,4,1,1,1,131353
1188,1575,21,4,1,1,1,131651
1189,1576,21,4,1,1,1,130652
1190,1577,22,4,1,1,2,130850
1191,1578,21,4,1,1,2,130451
1192,1579,21,4,1,1,1,131453
1193,1580,22,4,1,1,1,130654
1194,1581,21,4,1,1,2,130150
1195,1582,21,4,1,1,1,130151
1196,1583,21,4,1,1,1,130156
1197,1584,22,4,1,1,2,130850
1198,1586,22,4,1,1,1,130950
1199,1587,21,4,1,1,2,130150
1200,1588,21,4,1,1,2,130150
1201,1589,21,4,1,1,1,132250
1202,1590,21,4,1,1,1,131350
1203,1591,21,4,1,1,2,131453
1204,1592,21,4,1,1,1,130150
1205,1593,21,4,1,1,1,130155
1206,1595,21,4,1,1,1,130155
1207,1597,21,4,1,1,2,130850
1208,1598,21,4,1,1,2,130950
1209,1599,21,4,1,1,1,130155
1210,1602,22,4,1,1,2,130850
1211,1603,21,4,1,1,2,130150
1212,1606,21,4,1,1,2,130153
1213,1607,21,4,1,1,2,130250
1214,1608,21,4,1,1,1,130350
1215,1611,21,4,1,1,2,130850
1216,1612,21,4,1,1,1,130850
1217,1613,22,4,1,1,2,130850
1218,1614,22,4,1,1,1,130850
1219,1616,25,4,6,1,2,130150
1220,1618,25,4,2,1,1,130150
1221,1619,25,4,2,1,1,130150
1222,1621,26,4,9,1,1,130150
1223,1623,25,4,12,1,1,130150
1224,1624,25,4,6,1,1,131450
1225,1625,29,4,9,1,2,130650
1226,1626,25,4,11,1,1,130650
1227,1627,25,4,7,1,1,130150
1228,1631,31,4,11,1,2,130850
1229,1634,31,4,18,2,1,130850
1230,1635,31,4,17,3,1,130150
1231,1638,25,4,7,1,1,130950
1232,1641,25,4,6,1,2,130850
1233,1647,2,1,1,1,2,140150
1234,1648,1,5,1,1,2,140250
1235,1649,1,5,1,1,2,140350
1236,1650,1,5,1,1,2,140550
1237,1651,1,5,1,1,2,140650
1238,1652,1,5,1,1,2,140950
1239,1656,21,4,1,1,2,140157
1240,1657,21,4,1,1,1,140751
1241,1658,20,4,1,1,1,140157
1242,1659,21,4,1,1,1,140162
1243,1660,20,4,1,1,1,140151
1244,1661,21,4,1,1,1,140157
1245,1662,21,4,1,1,1,140952
1246,1663,22,4,1,1,1,140158
1247,1664,20,4,1,1,1,141150
1248,1665,21,4,1,1,1,140254
1249,1666,22,4,1,1,2,140450
1250,1667,21,4,1,1,1,141250
1251,1668,21,4,1,1,1,140553
1252,1669,20,4,1,1,1,141052
1253,1670,22,4,1,1,2,140650
1254,1671,21,4,1,1,1,141051
1255,1672,20,4,1,1,1,141051
1256,1673,20,4,1,1,1,140162
1257,1674,22,4,1,1,1,141150
1258,1675,21,4,1,1,1,140253
1259,1676,21,4,1,1,1,140850
1260,1677,21,4,1,1,2,141050
1261,1678,21,4,1,1,2,140652
1262,1679,20,4,1,1,1,140357
1263,1680,21,4,1,1,1,140953
1264,1681,21,4,1,1,1,140358
1265,1683,21,4,1,1,1,140551
1266,1684,21,4,1,1,1,140556
1267,1685,21,4,1,1,2,141251
1268,1686,21,4,1,1,1,140351
1269,1687,21,4,1,1,1,140256
1270,1689,21,4,1,1,1,140357
1271,1690,21,4,1,1,1,140554
1272,1692,21,4,1,1,2,140750
1273,1693,20,4,1,1,1,141251
1274,1694,20,4,1,1,1,140650
1275,1695,21,4,1,1,1,140751
1276,1696,20,4,1,1,1,140951
1277,1697,20,4,1,1,1,140951
1278,1698,1,5,6,1,2,140150
1279,1699,25,4,3,1,1,140950
1280,1700,25,4,3,1,1,140553
1281,1703,22,4,6,1,2,140650
1282,1704,21,4,1,1,2,140650
1283,1705,22,4,1,1,2,140150
1284,1708,2,1,1,1,2,150150
1285,1709,1,5,16,1,2,150350
1286,1710,1,5,16,1,1,220250
1287,1712,2,1,1,1,2,220150
1288,1713,1,5,16,1,2,150450
1289,1714,2,1,3,1,2,220150
1290,1715,1,5,1,1,2,150750
1291,1716,21,4,1,1,2,150155
1292,1717,21,4,1,1,2,150450
1293,1718,21,4,1,1,1,150752
1294,1719,21,4,1,1,2,150151
1295,1720,22,4,1,1,2,220350
1296,1721,21,4,1,1,1,150153
1297,1722,21,4,1,1,2,150950
1298,1723,21,4,1,1,2,150352
1299,1724,22,4,1,1,2,220450
1300,1725,21,4,1,1,1,150751
1301,1726,22,4,1,1,1,150350
1302,1727,21,4,1,1,1,150754
1303,1728,21,4,1,1,1,220452
1304,1729,21,4,1,1,1,150157
1305,1730,21,4,1,1,1,220353
1306,1733,21,4,1,1,2,150156
1307,1734,21,4,1,1,1,220354
1308,1735,20,4,1,1,1,150454
1309,1736,20,4,1,1,1,150455
1310,1741,11,1,6,1,2,150150
1311,1742,23,4,18,2,1,220150
1312,1743,23,4,9,1,1,220151
1313,1746,25,4,7,1,1,150150
1314,1747,2,1,1,1,2,160150
1315,1749,2,1,3,1,2,160150
1316,1751,1,5,6,1,2,160150
1317,1752,21,4,1,1,1,160250
1318,1754,21,4,1,1,1,160251
1319,1755,21,4,1,1,1,160252
1320,1756,21,4,1,1,1,160451
1321,1757,21,4,1,1,1,160154
1322,1758,21,4,1,1,1,160155
1323,1759,21,4,1,1,1,160165
1324,1760,21,4,1,1,1,160156
1325,1761,21,4,1,1,1,160163
1326,1762,21,4,1,1,1,160164
1327,1763,21,4,1,1,1,160450
1328,1764,20,4,1,1,1,160157
1329,1765,21,4,1,1,1,160152
1330,1768,21,4,1,1,1,160162
1331,1769,21,4,1,1,1,160161
1332,1771,21,4,1,1,1,160161
1333,1774,21,4,1,1,1,160350
1334,1776,21,4,1,1,1,160150
1335,1777,21,4,1,1,1,160451
1336,1778,21,4,1,1,1,160156
1337,1779,21,4,1,1,1,160450
1338,1780,21,4,1,1,1,160162
1339,1781,21,4,1,1,1,160162
1340,1782,20,4,1,1,1,160162
1341,1783,21,4,1,1,1,160166
1342,1784,21,4,1,1,1,160165
1343,1785,20,4,1,1,1,160450
1344,1792,12,3,18,2,1,170150
1345,1793,12,3,18,2,1,170150
1346,1796,12,3,18,2,1,170150
1347,1799,12,3,18,2,2,170150
1348,1800,12,3,18,2,1,170150
1349,1801,12,3,18,2,1,170150
1350,1802,12,3,18,2,1,170150
1351,1803,12,3,18,2,1,170150
1352,1804,12,3,18,2,2,170150
1353,1805,12,3,18,2,2,170150
1354,1806,12,3,18,2,1,170150
1355,1807,12,3,18,2,1,170150
1356,1810,2,1,11,1,2,170150
1357,1811,11,1,6,1,2,170150
1358,1812,5,1,1,1,2,170150
1359,1813,11,1,1,1,2,170150
1360,1814,10,2,1,1,2,170150
1361,1815,2,1,1,1,2,170150
1362,1816,2,1,2,1,2,170150
1363,1817,6,2,18,2,2,170150
1364,1818,8,2,15,1,2,170150
1365,1819,11,1,3,1,2,170150
1366,1820,2,1,18,2,2,170150
1367,1821,6,2,1,1,2,170150
1368,1822,4,1,1,1,2,170150
1369,1823,7,2,1,1,2,170150
1370,1824,16,2,17,3,1,170151
1371,1825,6,2,1,1,2,170156
1372,1826,1,5,1,1,2,170169
1373,1828,12,3,18,2,1,170150
1374,1829,1,5,1,1,2,170250
1375,1830,1,5,1,1,2,170350
1376,1831,1,5,1,1,2,170550
1377,1832,12,3,18,2,1,230150
1378,1833,2,1,1,1,2,230150
1379,1834,12,3,18,2,1,230150
1380,1835,13,1,18,2,1,170150
1381,1837,12,3,18,2,1,170150
1382,1838,1,5,1,1,2,170185
1383,1839,2,1,1,1,2,170150
1384,1841,12,3,18,2,1,230150
1385,1844,11,1,18,2,2,170150
1386,1846,12,3,18,2,1,170150
1387,1847,12,3,18,2,1,170150
1388,1848,12,3,18,2,2,170150
1389,1849,13,1,18,2,1,170150
1390,1850,12,3,18,2,2,170150
1391,1853,12,3,18,2,1,170550
1392,1856,12,3,18,2,1,170150
1393,1858,12,3,18,2,2,170150
1394,1860,12,3,18,2,1,170150
1395,1862,12,3,18,2,1,170350
1396,1866,22,4,1,1,2,170150
1397,1867,22,4,1,1,2,170150
1398,1868,22,4,1,1,2,170150
1399,1869,22,4,1,1,2,170150
1400,1870,22,4,1,1,2,170150
1401,1871,22,4,1,1,2,170150
1402,1872,22,4,1,1,1,170150
1403,1873,22,4,1,1,2,170150
1404,1874,22,4,1,1,2,170150
1405,1875,21,4,1,1,1,170150
1406,1877,21,4,1,1,1,170150
1407,1879,21,4,1,1,1,170150
1408,1880,21,4,1,1,1,170150
1409,1881,21,4,1,1,1,170150
1410,1882,21,4,1,1,1,170150
1411,1883,21,4,1,1,1,170150
1412,1885,21,4,1,1,1,170151
1413,1886,21,4,1,1,1,170151
1414,1887,21,4,1,1,1,170152
1415,1888,21,4,1,1,1,170153
1416,1889,22,4,1,1,2,170155
1417,1890,21,4,1,1,1,170154
1418,1891,22,4,1,1,2,170156
1419,1893,21,4,1,1,1,170157
1420,1894,21,4,1,1,1,170159
1421,1895,21,4,1,1,2,170163
1422,1896,21,4,1,1,1,170161
1423,1897,21,4,1,1,1,170751
1424,1898,21,4,1,1,1,170168
1425,1899,21,4,1,1,1,170171
1426,1900,21,4,1,1,1,170172
1427,1901,22,4,1,1,2,170850
1428,1902,21,4,1,1,1,170175
1429,1903,21,4,1,1,1,170176
1430,1904,21,4,1,1,1,170177
1431,1905,21,4,1,1,1,170178
1432,1906,21,4,1,1,1,170179
1433,1907,21,4,1,1,1,170160
1434,1908,21,4,1,1,1,170180
1435,1909,21,4,1,1,1,170181
1436,1910,21,4,1,1,2,170750
1437,1911,21,4,1,1,1,170184
1438,1912,21,4,1,1,1,170186
1439,1913,21,4,1,1,1,170170
1440,1914,21,4,1,1,2,170950
1441,1915,21,4,1,1,1,170250
1442,1916,21,4,1,1,1,170252
1443,1917,21,4,1,1,1,170253
1444,1918,21,4,1,1,1,170254
1445,1919,21,4,1,1,1,170251
1446,1920,21,4,1,1,1,170351
1447,1921,21,4,1,1,1,170355
1448,1922,21,4,1,1,1,170356
1449,1923,21,4,1,1,1,170357
1450,1924,21,4,1,1,1,170352
1451,1925,22,4,1,1,2,170450
1452,1926,21,4,1,1,1,170451
1453,1927,21,4,1,1,1,170452
1454,1928,21,4,1,1,1,170453
1455,1929,21,4,1,1,1,170551
1456,1930,21,4,1,1,1,170550
1457,1931,21,4,1,1,1,170550
1458,1933,22,4,1,1,2,230250
1459,1934,21,4,1,1,2,230150
1460,1935,21,4,1,1,2,230250
1461,1936,21,4,1,1,2,230151
1462,1937,21,4,1,1,2,230154
1463,1938,21,4,1,1,1,170454
1464,1940,21,4,1,1,2,170150
1465,1941,21,4,1,1,1,170150
1466,1942,21,4,1,1,2,170150
1467,1943,21,4,1,1,1,170354
1468,1944,21,4,1,1,1,170150
1469,1945,21,4,1,1,1,170150
1470,1946,21,4,1,1,1,170150
1471,1947,21,4,1,1,1,170150
1472,1948,21,4,1,1,1,170150
1473,1949,21,4,1,1,1,170550
1474,1950,21,4,1,1,1,170150
1475,1951,21,4,1,1,1,170255
1476,1953,21,4,1,1,1,170150
1477,1954,21,4,1,1,1,170166
1478,1955,21,4,1,1,1,170165
1479,1956,21,4,1,1,1,170150
1480,1957,21,4,1,1,1,170150
1481,1958,21,4,1,1,1,170183
1482,1959,21,4,1,1,1,170150
1483,1960,21,4,1,1,1,170150
1484,1961,21,4,1,1,1,170174
1485,1962,21,4,1,1,1,170158
1486,1963,21,4,1,1,1,170164
1487,1965,21,4,1,1,1,230157
1488,1966,21,4,1,1,1,170150
1489,1967,21,4,1,1,1,170150
1490,1968,21,4,1,1,2,230157
1491,1969,23,4,12,1,1,170150
1492,1970,21,4,1,1,2,230153
1493,1971,21,4,1,1,2,230150
1494,1972,21,4,1,1,2,170150
1495,1973,21,4,1,1,2,230153
1496,1974,21,4,1,1,1,170150
1497,1975,21,4,1,1,1,170162
1498,1976,21,4,1,1,2,170150
1499,1978,22,4,1,1,2,170150
1500,1979,22,4,1,1,2,230150
1501,1980,21,4,1,1,1,170353
1502,1981,21,4,1,1,1,230155
1503,1982,21,4,1,1,1,170150
1504,1985,21,4,1,1,1,170150
1505,1986,22,4,1,1,1,170150
1506,1987,21,4,1,1,1,170150
1507,1988,21,4,1,1,1,170150
1508,1989,22,4,1,1,1,170150
1509,1990,21,4,1,1,1,170150
1510,1991,21,4,1,1,2,230150
1511,1992,21,4,1,1,1,170550
1512,1993,21,4,1,1,1,170150
1513,1994,21,4,1,1,1,170150
1514,1995,21,4,1,1,1,170150
1515,1996,22,4,17,3,2,170150
1516,1997,21,4,1,1,2,170150
1517,1998,21,4,1,1,1,170150
1518,1999,22,4,6,1,2,170150
1519,2000,22,4,6,1,2,170150
1520,2001,22,4,6,1,2,170150
1521,2002,22,4,6,1,2,170150
1522,2003,21,4,6,1,2,170152
1523,2004,22,4,6,1,2,170550
1524,2006,22,4,11,1,2,170150
1525,2007,25,4,7,1,1,170150
1526,2009,25,4,7,1,1,170150
1527,2010,25,4,7,1,1,170150
1528,2011,25,4,7,1,1,170150
1529,2014,25,4,7,1,1,170150
1530,2015,25,4,7,1,1,170150
1531,2017,25,4,7,1,1,170150
1532,2020,23,4,4,1,1,170150
1533,2021,25,4,7,1,1,170150
1534,2022,23,4,4,1,1,170150
1535,2023,23,4,4,1,1,170150
1536,2024,23,4,18,2,1,170150
1537,2025,23,4,4,1,1,170150
1538,2026,23,4,4,1,1,170150
1539,2027,23,4,4,1,1,170150
1540,2028,25,4,7,1,1,170150
1541,2029,25,4,7,1,1,170150
1542,2030,23,4,4,1,1,170150
1543,2031,25,4,7,1,2,170150
1544,2032,23,4,18,2,1,170150
1545,2033,25,4,7,1,1,170150
1546,2037,24,4,17,3,1,230150
1547,2038,24,4,17,3,1,170150
1548,2039,24,4,17,3,1,170150
1549,2042,23,4,11,1,1,170150
1550,2044,23,4,5,1,1,170150
1551,2045,23,4,4,1,1,170150
1552,2046,23,4,2,1,1,170150
1553,2048,23,4,4,1,1,170150
1554,2049,23,4,5,1,1,170150
1555,2050,23,4,5,1,1,170150
1556,2051,23,4,11,1,1,170150
1557,2052,23,4,4,1,1,170150
1558,2053,23,4,5,1,1,170150
1559,2054,23,4,2,1,1,170150
1560,2055,23,4,4,1,1,170150
1561,2056,23,4,4,1,1,170150
1562,2057,23,4,4,1,1,170150
1563,2059,25,4,7,1,1,170150
1564,2061,25,4,7,1,1,170150
1565,2062,25,4,7,1,1,170150
1566,2063,25,4,7,1,1,170150
