Estable,Prov_ubi,Cant_ubi,Parr_ubi,Clase,Tipo,Entidad,Sector,Farm,,,idCanton,idParroquia,,,idCanton,idParroquia
1993229,18,1807,180750,20,4,1,1,0,,,07,50,,07,7,50
1993230,18,1806,180651,20,4,1,1,0,,,06,51,,06,6,51
1994221,2,201,20150,20,4,1,1,0,,,01,50,,01,1,50
1994223,5,506,50650,20,4,1,1,0,,,06,50,,06,6,50
1994224,6,601,60150,21,4,1,1,0,,,01,50,,01,1,50
1994225,16,1601,160162,21,4,1,1,0,,,01,62,,01,1,62
1995201,18,1801,180107,12,3,18,2,0,,,01,07,,01,1,7
1995202,18,1801,180105,12,3,18,2,0,,,01,05,,01,1,5
1995222,6,601,60150,22,4,1,1,1,,,01,50,,01,1,50
1995223,6,601,60150,25,4,4,1,0,,,01,50,,01,1,50
1995224,6,601,60150,25,4,4,1,,,,01,50,,01,1,50
1996201,6,601,60103,12,3,18,2,1,,,01,03,,01,1,3
1996221,6,606,60650,20,4,1,1,0,,,06,50,,06,6,50
1996222,5,506,50652,20,4,1,1,0,,,06,52,,06,6,52
1996223,2,201,20150,23,4,12,1,1,,,01,50,,01,1,50
1996224,18,1801,180157,21,4,1,1,0,,,01,57,,01,1,57
1996225,2,201,20150,25,4,7,1,0,,,01,50,,01,1,50
1997201,18,1801,180107,12,3,18,2,0,,,01,07,,01,1,7
1997221,6,601,60151,20,4,1,1,0,,,01,51,,01,1,51
1997222,6,606,60650,20,4,1,1,0,,,06,50,,06,6,50
1998202,18,1801,180107,12,3,18,2,1,,,01,07,,01,1,7
1998203,5,505,50550,12,3,18,2,0,,,05,50,,05,5,50
1998204,18,1807,180750,12,3,18,2,0,,,07,50,,07,7,50
1998222,6,606,60650,20,4,1,1,0,,,06,50,,06,6,50
1999201,2,201,20150,12,3,18,2,0,,,01,50,,01,1,50
1999202,6,601,60102,12,3,18,2,1,,,01,02,,01,1,2
1999203,6,601,60101,12,3,18,2,1,,,01,01,,01,1,1
1999223,2,202,20250,21,4,1,1,0,,,02,50,,02,2,50
1999224,6,602,60250,20,4,1,1,0,,,02,50,,02,2,50
1999225,18,1801,180107,25,4,4,1,0,,,01,07,,01,1,7
2000106,17,1701,170155,12,3,18,2,0,,,01,55,,01,1,55
2000107,23,2301,230150,12,3,18,2,0,,,01,50,,01,1,50
2000108,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2000109,17,1701,170150,2,1,17,3,0,,,01,50,,01,1,50
2000112,17,1703,170350,12,3,18,2,0,,,03,50,,03,3,50
2000113,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2000114,21,2101,210150,12,3,18,2,0,,,01,50,,01,1,50
2000116,17,1702,170250,13,1,18,2,0,,,02,50,,02,2,50
2000117,23,2301,230150,12,3,18,2,1,,,01,50,,01,1,50
2000121,8,805,80559,21,4,1,1,0,,,05,59,,05,5,59
2000123,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
2000124,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
2000128,22,2203,220358,21,4,1,1,0,,,03,58,,03,3,58
2000201,5,501,50101,12,3,18,2,1,,,01,01,,01,1,1
2000203,18,1801,180102,12,3,18,2,0,,,01,02,,01,1,2
2000222,2,201,20150,23,4,11,1,0,,,01,50,,01,1,50
2000223,2,201,20150,23,4,15,1,0,,,01,50,,01,1,50
2000224,2,201,20150,21,4,1,1,1,,,01,50,,01,1,50
2000226,5,501,50150,25,4,4,1,0,,,01,50,,01,1,50
2000227,5,501,50150,25,4,7,1,0,,,01,50,,01,1,50
2000229,5,501,50150,25,4,5,1,0,,,01,50,,01,1,50
2000230,5,501,50150,25,4,4,1,0,,,01,50,,01,1,50
2000231,5,501,50161,25,4,7,1,0,,,01,61,,01,1,61
2000232,6,601,60150,25,4,7,1,0,,,01,50,,01,1,50
2000233,6,601,60150,25,4,7,1,0,,,01,50,,01,1,50
2000234,6,601,60150,25,4,4,1,0,,,01,50,,01,1,50
2000235,6,601,60150,25,4,12,1,0,,,01,50,,01,1,50
2000236,6,601,60150,25,4,7,1,,,,01,50,,01,1,50
2000237,6,601,60150,25,4,7,1,,,,01,50,,01,1,50
2000238,6,601,60150,24,4,14,1,0,,,01,50,,01,1,50
2000239,6,610,61050,20,4,1,1,0,,,10,50,,10,10,50
2000240,16,1601,160150,25,4,17,3,1,,,01,50,,01,1,50
2000241,16,1601,160150,25,4,5,1,0,,,01,50,,01,1,50
2000242,16,1601,160150,21,4,2,1,1,,,01,50,,01,1,50
2000243,18,1801,180105,25,4,10,1,0,,,01,05,,01,1,5
2000244,18,1808,180850,21,4,6,1,1,,,08,50,,08,8,50
2000245,18,1801,180105,25,4,17,3,0,,,01,05,,01,1,5
2000247,18,1807,180750,25,4,17,3,0,,,07,50,,07,7,50
2000303,3,301,30150,12,3,18,2,0,,,01,50,,01,1,50
2000304,1,101,10150,17,1,18,2,0,,,01,50,,01,1,50
2000321,11,1108,110850,21,4,1,1,0,,,08,50,,08,8,50
2000322,11,1101,110150,25,4,7,1,0,,,01,50,,01,1,50
2000401,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
2000404,9,909,90950,12,3,18,2,0,,,09,50,,09,9,50
2000406,12,1201,120150,12,3,18,2,1,,,01,50,,01,1,50
2000408,12,1205,120550,12,3,18,2,1,,,05,50,,05,5,50
2000410,12,1210,121050,12,3,18,2,1,,,10,50,,10,10,50
2000417,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
2000421,7,707,70750,21,4,1,1,0,,,07,50,,07,7,50
2000422,7,712,71256,21,4,1,1,0,,,12,56,,12,12,56
2000423,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2000424,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2000425,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2000426,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2000427,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2000428,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2000429,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2000430,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2000431,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2000432,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2000433,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2000437,9,901,90150,29,4,11,1,1,,,01,50,,01,1,50
2000438,9,901,90150,22,4,11,1,1,,,01,50,,01,1,50
2000442,9,901,90150,25,4,11,1,0,,,01,50,,01,1,50
2000443,9,901,90150,29,4,11,1,1,,,01,50,,01,1,50
2000444,9,901,90150,25,4,11,1,0,,,01,50,,01,1,50
2000449,13,1308,130850,22,4,1,1,1,,,08,50,,08,8,50
2000450,13,1309,130950,21,4,1,1,0,,,09,50,,09,9,50
2001101,23,2301,230150,12,3,18,2,0,,,01,50,,01,1,50
2001102,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2001104,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2001107,17,1701,170150,12,3,18,2,1,,,01,50,,01,1,50
2001121,4,404,40451,20,4,1,1,0,,,04,51,,04,4,51
2001122,4,403,40350,20,4,1,1,0,,,03,50,,03,3,50
2001124,8,804,80455,21,4,1,1,0,,,04,55,,04,4,55
2001126,8,801,80150,23,4,10,1,0,,,01,50,,01,1,50
2001129,15,1504,150450,21,4,1,1,0,,,04,50,,04,4,50
2001131,17,1701,170151,25,4,7,1,0,,,01,51,,01,1,51
2001139,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2001144,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2001145,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2001146,21,2101,210150,23,4,1,1,0,,,01,50,,01,1,50
2001147,21,2104,210453,20,4,1,1,0,,,04,53,,04,4,53
2001148,21,2101,210156,23,4,9,1,0,,,01,56,,01,1,56
2001204,5,502,50250,12,3,18,2,0,,,02,50,,02,2,50
2001205,5,502,50250,12,3,18,2,0,,,02,50,,02,2,50
2001206,5,505,50550,12,3,18,2,1,,,05,50,,05,5,50
2001208,6,601,60101,12,3,18,2,,,,01,01,,01,1,1
2001209,6,601,60101,12,3,18,2,0,,,01,01,,01,1,1
2001210,6,601,60101,8,2,15,1,1,,,01,01,,01,1,1
2001212,18,1801,180163,12,3,18,2,0,,,01,63,,01,1,63
2001213,18,1801,180101,15,1,18,2,1,,,01,01,,01,1,1
2001225,2,202,20250,21,4,1,1,0,,,02,50,,02,2,50
2001226,2,206,20650,20,4,1,1,0,,,06,50,,06,6,50
2001236,5,501,50151,25,4,3,1,1,,,01,51,,01,1,51
2001248,18,1807,180750,25,4,18,2,0,,,07,50,,07,7,50
2001249,18,1801,180156,8,2,15,1,1,,,01,56,,01,1,56
2001321,11,1103,110350,25,4,7,1,0,,,03,50,,03,3,50
2001322,1,109,10956,21,4,1,1,0,,,09,56,,09,9,56
2001401,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
2001402,7,701,70150,12,3,18,2,1,,,01,50,,01,1,50
2001404,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
2001405,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
2001407,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
2001408,9,908,90850,12,3,17,3,1,,,08,50,,08,8,50
2001409,9,908,90850,12,3,18,2,1,,,08,50,,08,8,50
2001411,12,1205,120550,12,3,18,2,1,,,05,50,,05,5,50
2001413,12,1205,120550,12,3,18,2,0,,,05,50,,05,5,50
2001415,12,1207,120750,12,3,18,2,0,,,07,50,,07,7,50
2001416,12,1207,120750,12,3,18,2,0,,,07,50,,07,7,50
2001417,12,1207,120750,12,3,18,2,0,,,07,50,,07,7,50
2001419,12,1208,120850,12,3,18,2,0,,,08,50,,08,8,50
2001421,12,1208,120850,12,3,18,2,0,,,08,50,,08,8,50
2001422,12,1210,121050,12,3,18,2,0,,,10,50,,10,10,50
2001423,12,1210,121050,12,3,18,2,0,,,10,50,,10,10,50
2001424,12,1212,121250,12,3,18,2,0,,,12,50,,12,12,50
2001425,13,1304,130450,12,3,18,2,1,,,04,50,,04,4,50
2001427,13,1308,130850,12,3,18,2,0,,,08,50,,08,8,50
2001428,13,1308,130850,12,3,18,2,0,,,08,50,,08,8,50
2001429,12,1212,121250,12,3,18,2,0,,,12,50,,12,12,50
2001431,12,1211,121150,12,3,18,2,0,,,11,50,,11,11,50
2001437,12,1205,120550,12,3,18,2,0,,,05,50,,05,5,50
2001438,12,1205,120550,25,4,7,1,1,,,05,50,,05,5,50
2001445,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2001446,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2001447,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2001448,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2001449,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2001450,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2001451,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2001452,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2001453,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2001462,9,901,90150,23,4,17,3,1,,,01,50,,01,1,50
2001467,9,901,90150,22,4,1,1,0,,,01,50,,01,1,50
2001474,24,2401,240152,25,4,17,3,1,,,01,52,,01,1,52
2001476,24,2402,240250,20,4,1,1,0,,,02,50,,02,2,50
2002101,17,1708,170850,2,1,18,2,1,,,08,50,,08,8,50
2002106,10,1001,100150,12,3,18,2,1,,,01,50,,01,1,50
2002107,23,2301,230150,12,3,18,2,0,,,01,50,,01,1,50
2002108,23,2301,230150,12,3,18,2,0,,,01,50,,01,1,50
2002111,17,1705,170550,12,3,18,2,1,,,05,50,,05,5,50
2002114,17,1701,170150,12,3,18,2,1,,,01,50,,01,1,50
2002116,17,1701,170150,12,3,18,2,1,,,01,50,,01,1,50
2002121,8,804,80451,21,4,1,1,0,,,04,51,,04,4,51
2002122,17,1701,170150,21,4,1,1,1,,,01,50,,01,1,50
2002123,17,1701,170150,23,4,5,1,0,,,01,50,,01,1,50
2002126,17,1703,170356,25,4,7,1,0,,,03,56,,03,3,56
2002127,4,406,40651,21,4,1,1,0,,,06,51,,06,6,51
2002129,8,806,80654,21,4,1,1,0,,,06,54,,06,6,54
2002202,18,1801,180102,2,1,11,1,1,,,01,02,,01,1,2
2002214,18,1802,180250,12,3,18,2,0,,,02,50,,02,2,50
2002227,2,202,20251,21,4,1,1,0,,,02,51,,02,2,51
2002302,11,1101,110150,12,3,18,2,0,,,01,50,,01,1,50
2002303,1,101,10150,12,3,18,2,1,,,01,50,,01,1,50
2002321,14,1401,140150,22,4,1,1,1,,,01,50,,01,1,50
2002322,11,1101,110150,25,4,17,3,0,,,01,50,,01,1,50
2002402,24,2402,240250,12,3,18,2,1,,,02,50,,02,2,50
2002404,12,1201,120150,12,3,18,2,0,,,01,50,,01,1,50
2002409,12,1205,120550,12,3,18,2,0,,,05,50,,05,5,50
2002410,12,1205,120550,12,3,18,2,0,,,05,50,,05,5,50
2002412,13,1308,130850,12,3,18,2,0,,,08,50,,08,8,50
2002414,9,906,90650,12,3,18,2,0,,,06,50,,06,6,50
2002418,9,914,91450,12,3,17,3,1,,,14,50,,14,14,50
2002420,12,1205,120550,12,3,18,2,0,,,05,50,,05,5,50
2002429,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2002430,9,901,90150,22,4,11,1,1,,,01,50,,01,1,50
2002431,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2002433,9,901,90150,25,4,17,3,1,,,01,50,,01,1,50
2002437,9,901,90150,23,4,17,3,1,,,01,50,,01,1,50
2002442,13,1303,130350,21,4,1,1,1,,,03,50,,03,3,50
2002443,13,1312,131250,21,4,1,1,0,,,12,50,,12,12,50
2002444,13,1316,131650,21,4,1,1,0,,,16,50,,16,16,50
2003101,17,1701,170184,12,3,18,2,0,,,01,84,,01,1,84
2003102,23,2301,230150,12,3,18,2,0,,,01,50,,01,1,50
2003104,17,1702,170250,12,3,18,2,0,,,02,50,,02,2,50
2003105,17,1701,170150,24,4,1,1,1,,,01,50,,01,1,50
2003106,4,405,40550,13,1,18,2,0,,,05,50,,05,5,50
2003121,8,801,80168,21,4,1,1,0,,,01,68,,01,1,68
2003124,15,1501,150154,21,4,1,1,1,,,01,54,,01,1,54
2003125,15,1501,150157,21,4,1,1,0,,,01,57,,01,1,57
2003126,17,1705,170550,21,4,1,1,0,,,05,50,,05,5,50
2003127,17,1701,170150,23,4,18,2,0,,,01,50,,01,1,50
2003129,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
2003130,17,1701,170155,24,4,17,3,0,,,01,55,,01,1,55
2003131,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
2003133,22,2201,220155,21,4,1,1,0,,,01,55,,01,1,55
2003134,22,2201,220151,21,4,1,1,0,,,01,51,,01,1,51
2003135,22,2202,220254,21,4,1,1,0,,,02,54,,02,2,54
2003136,22,2203,220352,21,4,1,1,0,,,03,52,,03,3,52
2003216,5,502,50250,12,3,18,2,1,,,02,50,,02,2,50
2003217,18,1801,180102,12,3,18,2,1,,,01,02,,01,1,2
2003219,18,1801,180103,2,1,17,3,1,,,01,03,,01,1,3
2003220,6,609,60954,21,4,1,1,0,,,09,54,,09,9,54
2003221,6,609,60955,21,4,1,1,0,,,09,55,,09,9,55
2003222,18,1801,180103,25,4,12,1,0,,,01,03,,01,1,3
2003303,11,1101,110150,12,3,18,2,0,,,01,50,,01,1,50
2003321,11,1101,110150,25,4,7,1,0,,,01,50,,01,1,50
2003322,1,101,10156,21,4,1,1,0,,,01,56,,01,1,56
2003323,11,1101,110150,21,4,1,1,1,,,01,50,,01,1,50
2003324,11,1101,110150,21,4,1,1,1,,,01,50,,01,1,50
2003325,1,101,10150,25,4,7,1,0,,,01,50,,01,1,50
2003329,1,101,10150,25,4,17,3,0,,,01,50,,01,1,50
2003402,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
2003403,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
2003404,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
2003405,7,702,70250,12,3,18,2,0,,,02,50,,02,2,50
2003407,9,901,90150,12,3,18,2,1,,,01,50,,01,1,50
2003408,7,701,70150,23,4,3,1,0,,,01,50,,01,1,50
2003412,12,1201,120150,4,1,17,3,1,,,01,50,,01,1,50
2003417,12,1205,120550,12,3,18,2,0,,,05,50,,05,5,50
2003419,12,1210,121050,12,3,18,2,0,,,10,50,,10,10,50
2003424,13,1301,130150,12,3,18,2,0,,,01,50,,01,1,50
2003427,7,713,71358,21,4,1,1,0,,,13,58,,13,13,58
2003428,9,901,90150,29,4,11,1,1,,,01,50,,01,1,50
2003429,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2003430,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2003431,9,901,90150,23,4,11,1,1,,,01,50,,01,1,50
2003432,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2003433,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2003434,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2003435,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2003436,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2003437,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2003438,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2003439,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2003440,9,901,90150,29,4,11,1,1,,,01,50,,01,1,50
2003443,9,901,90150,25,4,11,1,0,,,01,50,,01,1,50
2003450,7,713,71351,21,4,1,1,0,,,13,51,,13,13,51
2004101,23,2301,230150,13,1,18,2,0,,,01,50,,01,1,50
2004105,8,801,80150,12,3,18,2,0,,,01,50,,01,1,50
2004106,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2004108,4,401,40150,12,3,18,2,0,,,01,50,,01,1,50
2004121,17,1701,170150,23,4,11,1,0,,,01,50,,01,1,50
2004122,17,1701,170150,23,4,11,1,0,,,01,50,,01,1,50
2004123,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2004124,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
2004125,22,2201,220157,21,4,1,1,0,,,01,57,,01,1,57
2004201,5,502,50250,14,1,18,2,0,,,02,50,,02,2,50
2004202,5,502,50250,12,3,18,2,0,,,02,50,,02,2,50
2004203,6,601,60155,2,1,17,3,1,,,01,55,,01,1,55
2004205,16,1601,160150,21,4,1,1,0,,,01,50,,01,1,50
2004301,1,101,10150,12,3,18,2,1,,,01,50,,01,1,50
2004302,1,101,10150,2,1,11,1,0,,,01,50,,01,1,50
2004303,3,304,30450,12,3,18,2,0,,,04,50,,04,4,50
2004304,11,1101,110150,12,3,18,2,0,,,01,50,,01,1,50
2004321,11,1110,111052,21,4,1,1,0,,,10,52,,10,10,52
2004322,1,105,10550,25,4,7,1,0,,,05,50,,05,5,50
2004401,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2005101,17,1703,170350,12,3,18,2,0,,,03,50,,03,3,50
2005102,8,801,80150,2,1,3,1,0,,,01,50,,01,1,50
2005105,23,2301,230152,12,3,18,2,0,,,01,52,,01,1,52
2005106,17,1705,170550,12,3,18,2,1,,,05,50,,05,5,50
2005107,17,1701,170156,12,3,18,2,1,,,01,56,,01,1,56
2005110,17,1701,170150,13,1,18,2,0,,,01,50,,01,1,50
2005111,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2005113,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2005114,17,1701,170150,12,3,18,2,1,,,01,50,,01,1,50
2005121,8,802,80250,21,4,1,1,0,,,02,50,,02,2,50
2005122,17,1703,170350,23,4,10,1,0,,,03,50,,03,3,50
2005123,17,1705,170550,23,4,10,1,0,,,05,50,,05,5,50
2005124,17,1701,170150,23,4,10,1,0,,,01,50,,01,1,50
2005125,17,1701,170150,23,4,10,1,0,,,01,50,,01,1,50
2005127,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
2005129,8,801,80168,23,4,15,1,0,,,01,68,,01,1,68
2005130,15,1503,150352,21,4,1,1,0,,,03,52,,03,3,52
2005205,2,201,20150,12,3,18,2,0,,,01,50,,01,1,50
2005206,6,601,60150,12,3,18,2,0,,,01,50,,01,1,50
2005207,6,601,60101,12,3,18,2,0,,,01,01,,01,1,1
2005221,2,205,20553,21,4,1,1,0,,,05,53,,05,5,53
2005222,2,202,20251,20,4,1,1,0,,,02,51,,02,2,51
2005321,3,301,30150,22,4,1,1,1,,,01,50,,01,1,50
2005401,7,701,70150,12,3,17,3,0,,,01,50,,01,1,50
2005402,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2005403,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
2005404,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
2005405,7,701,70150,2,1,11,1,1,,,01,50,,01,1,50
2005407,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
2005409,9,901,90112,12,3,17,3,0,,,01,12,,01,1,12
2005410,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
2005411,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
2005414,9,908,90850,12,3,18,2,1,,,08,50,,08,8,50
2005415,9,908,90850,12,3,18,2,0,,,08,50,,08,8,50
2005416,9,909,90950,12,3,18,2,0,,,09,50,,09,9,50
2005417,12,1204,120450,12,3,18,2,0,,,04,50,,04,4,50
2005418,12,1204,120452,12,3,18,2,0,,,04,52,,04,4,52
2005419,12,1205,120550,12,3,18,2,0,,,05,50,,05,5,50
2005422,12,1205,120550,13,1,18,2,0,,,05,50,,05,5,50
2005423,12,1206,120651,12,3,18,2,0,,,06,51,,06,6,51
2005424,12,1209,120950,1,5,17,3,1,,,09,50,,09,9,50
2005425,13,1301,130150,12,3,18,2,0,,,01,50,,01,1,50
2005427,13,1308,130850,12,3,18,2,0,,,08,50,,08,8,50
2005430,13,1308,130850,12,3,18,2,0,,,08,50,,08,8,50
2005431,13,1301,130150,8,2,15,1,1,,,01,50,,01,1,50
2005432,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
2005433,9,910,91050,12,3,18,2,0,,,10,50,,10,10,50
2005450,7,701,70150,13,1,18,2,0,,,01,50,,01,1,50
2006101,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2006102,23,2301,230150,12,3,18,2,1,,,01,50,,01,1,50
2006103,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2006104,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2006105,17,1701,170157,2,1,18,2,1,,,01,57,,01,1,57
2006110,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2006111,22,2201,220150,2,1,11,1,1,,,01,50,,01,1,50
2006123,15,1501,150153,22,4,1,1,0,,,01,53,,01,1,53
2006125,22,2201,220150,24,4,1,1,0,,,01,50,,01,1,50
2006127,22,2204,220451,20,4,1,1,0,,,04,51,,04,4,51
2006130,23,2302,230250,22,4,1,1,0,,,02,50,,02,2,50
2006201,2,201,20150,31,4,17,3,0,,,01,50,,01,1,50
2006203,18,1801,180109,12,3,18,2,0,,,01,09,,01,1,9
2006204,18,1801,180109,12,3,18,2,,,,01,09,,01,1,9
2006222,18,1801,180160,20,4,1,1,0,,,01,60,,01,1,60
2006224,16,1601,160156,21,4,1,1,0,,,01,56,,01,1,56
2006228,16,1601,160162,20,4,1,1,0,,,01,62,,01,1,62
2006229,16,1601,160162,21,4,1,1,0,,,01,62,,01,1,62
2006230,16,1601,160162,21,4,1,1,0,,,01,62,,01,1,62
2006231,16,1603,160350,20,4,1,1,0,,,03,50,,03,3,50
2006234,16,1601,160150,25,4,11,1,1,,,01,50,,01,1,50
2006302,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
2006305,24,2401,240150,21,4,1,1,0,,,01,50,,01,1,50
2006312,7,701,70150,22,4,11,1,1,,,01,50,,01,1,50
2006319,13,1304,130450,12,3,18,2,1,,,04,50,,04,4,50
2006321,7,702,70250,21,4,1,1,0,,,02,50,,02,2,50
2006323,7,702,70255,21,4,1,1,0,,,02,55,,02,2,55
2006324,7,714,71450,22,4,1,1,1,,,14,50,,14,14,50
2006327,9,901,90150,25,4,17,3,1,,,01,50,,01,1,50
2006335,9,907,90750,21,4,1,1,1,,,07,50,,07,7,50
2006336,9,907,90750,21,4,1,1,1,,,07,50,,07,7,50
2006337,9,907,90750,21,4,1,1,1,,,07,50,,07,7,50
2006338,24,2401,240152,21,4,1,1,0,,,01,52,,01,1,52
2006344,9,901,90150,25,4,17,3,1,,,01,50,,01,1,50
2006348,9,901,90156,29,4,11,1,1,,,01,56,,01,1,56
2006354,9,927,92750,25,4,17,3,0,,,27,50,,27,27,50
2006355,9,901,90150,31,4,11,1,0,,,01,50,,01,1,50
2006356,9,901,90150,23,4,17,3,1,,,01,50,,01,1,50
2006357,12,1210,121051,21,4,1,1,1,,,10,51,,10,10,51
2006358,13,1301,130150,22,4,17,3,0,,,01,50,,01,1,50
2006359,13,1303,130350,25,4,15,1,0,,,03,50,,03,3,50
2006360,13,1308,130850,22,4,15,1,0,,,08,50,,08,8,50
2006361,13,1306,130650,25,4,15,1,0,,,06,50,,06,6,50
2006362,20,2002,200251,20,4,1,1,0,,,02,51,,02,2,51
2006401,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
2006404,9,901,90150,12,3,18,2,1,,,01,50,,01,1,50
2006408,9,901,90150,2,1,1,1,1,,,01,50,,01,1,50
2006409,9,924,92450,4,1,11,1,0,,,24,50,,24,24,50
2006412,12,1205,120550,12,3,18,2,0,,,05,50,,05,5,50
2006415,13,1301,130150,12,3,18,2,0,,,01,50,,01,1,50
2006416,13,1301,130150,12,3,18,2,0,,,01,50,,01,1,50
2006418,13,1308,130850,12,3,18,2,0,,,08,50,,08,8,50
2006419,13,1314,131450,12,3,18,2,0,,,14,50,,14,14,50
2006421,13,1306,130650,13,1,18,2,0,,,06,50,,06,6,50
2006521,1,101,10150,31,4,1,1,0,,,01,50,,01,1,50
2006523,3,303,30357,20,4,1,1,0,,,03,57,,03,3,57
2006524,14,1408,140852,20,4,1,1,0,,,08,52,,08,8,52
2006525,14,1402,140258,21,4,1,1,0,,,02,58,,02,2,58
2006526,14,1408,140854,20,4,1,1,0,,,08,54,,08,8,54
2006527,19,1901,190152,20,4,1,1,0,,,01,52,,01,1,52
2006528,19,1901,190156,20,4,1,1,0,,,01,56,,01,1,56
2006531,1,101,10150,22,4,11,1,0,,,01,50,,01,1,50
2006533,11,1103,110350,21,4,1,1,0,,,03,50,,03,3,50
2006621,7,701,70152,21,4,1,1,1,,,01,52,,01,1,52
2006623,7,706,70654,21,4,1,1,0,,,06,54,,06,6,54
2006624,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
2006627,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
2006628,9,901,90150,23,4,11,1,0,,,01,50,,01,1,50
2006629,9,901,90150,23,4,17,3,1,,,01,50,,01,1,50
2006634,9,901,90150,24,4,11,1,1,,,01,50,,01,1,50
2006635,9,906,90650,23,4,17,3,0,,,06,50,,06,6,50
2006638,9,916,91650,21,4,1,1,1,,,16,50,,16,16,50
2006639,24,2401,240153,21,4,1,1,0,,,01,53,,01,1,53
2006641,12,1202,120250,25,4,17,3,1,,,02,50,,02,2,50
2006645,12,1206,120651,31,4,17,3,0,,,06,51,,06,6,51
2006646,12,1207,120750,21,4,1,1,0,,,07,50,,07,7,50
2006650,13,1316,131653,21,4,1,1,0,,,16,53,,16,16,53
