120550,Quevedo Cabecera Cantonal,1205
120551,Buena Fé,1205
120552,Mocache,1205
120553,San Carlos,1205
120554,Valencia,1205
120555,La Esperanza,1205
120599,Sin Especificar,1205
120650,Catarama Cabecera Cantonal,1206
120651,Ricaurte,1206
120699,Sin Especificar,1206
120701,10 de Noviembre,1207
120750,Ventanas Cabecera Cantonal,1207
120751,Quinsaloma,1207
120752,Zapotal,1207
120753,Chacarita,1207
120754,Los Ángeles,1207
120799,Sin Especificar,1207
120850,Vinces Cabecera Cantonal,1208
120851,Antonio Sotomayor (Cab. en Playas de Vinces),1208
120852,Palenque,1208
120899,Sin Especificar,1208
120950,Palenque Cabecera Cantonal,1209
120999,Sin Especificar,1209
121001,San Jacinto de Buena Fé,1210
121002,7 de Agosto,1210
121003,11 de Octubre,1210
121050,San Jacinto de Buena Fé Cabecera Cantonal,1210
121051,Patricia Pilar,1210
121099,Sin Especificar,1210
121150,Valencia Cabecera Cantonal,1211
121199,Sin Especificar,1211
121250,Mocache Cabecera Cantonal,1212
121299,Sin Especificar,1212
121350,Quinsaloma Cabecera Cantonal,1213
121399,Sin Especificar,1213
130101,Portoviejo,1301
130102,12 de Marzo,1301
130103,Colón,1301
130104,Picoazá,1301
130105,San Pablo,1301
130106,Andrés de Vera,1301
130107,Francisco Pacheco,1301
130108,18 de Octubre,1301
130109,Simón Bolívar,1301
130150,Portoviejo Cabecera Cantonal y Capital Provincial,1301
130151,Abdón Calderón (San Francisco),1301
130152,Alhajuela (Bajo Grande),1301
130153,Crucita,1301
130154,Pueblo Nuevo,1301
130155,Riochico (Río Chico),1301
130156,San Plácido,1301
130157,Chirijos,1301
130199,Sin Especificar,1301
130250,Calceta Cabecera Cantonal,1302
130251,Membrillo,1302
130252,Quiroga,1302
130299,Sin Especificar,1302
130301,Chone,1303
130302,Santa Rita,1303
130350,Chone Cabecera Cantonal,1303
130351,Boyacá,1303
130352,Canuto,1303
130353,Convento,1303
130354,Chibunga,1303
130355,Eloy Alfaro,1303
130356,Ricaurte,1303
130357,San Antonio,1303
130399,Sin Especificar,1303
130401,El Carmen,1304
130402,4de Diciembre,1304
130450,El Carmen Cabecera Cantonal,1304
130451,Wilfrido Loor Moreira (Maicito),1304
130452,San Pedro de Suma,1304
130499,Sin Especificar,1304
130550,Flavio Alfaro Cabecera Cantonal,1305
130551,San Francisco de Novillo (Cab. en Novillo),1305
130552,Zapallo,1305
130599,Sin Especificar,1305
130601,Dr. Miguel Morán Lucio,1306
130602,Manuel Inocencio Parrales y Guale,1306
130603,San Lorenzo de Jipijapa,1306
130650,Jipijapa Cabecera Cantonal,1306
130651,América,1306
130652,El Anegado (Cab. en Eloy Alfaro),1306
130653,Julcuy,1306
130654,La Unión,1306
130655,Machalilla,1306
130656,Membrillal,1306
130657,Pedro Pablo Gómez,1306
130658,Puerto de Cayo,1306
130659,Puerto López,1306
130699,Sin Especificar,1306
130750,Junín Cabecera Cantonal,1307
130799,Sin Especificar,1307
130801,Los Esteros,1308
130802,Manta,1308
130803,San Mateo,1308
130804,Tarqui,1308
130805,Eloy Alfaro,1308
130850,Manta Cabecera Cantonal,1308
130851,San Lorenzo,1308
130852,Santa Marianita (Boca de Pacoche),1308
130899,Sin Especificar,1308
130901,Anibal San Andrés,1309
130902,Montecristi,1309
130903,El Colorado,1309
130904,General Eloy Alfaro,1309
130905,Leonidas Proaño,1309
130950,Montecristi Cabecera Cantonal,1309
130951,Jaramijó,1309
130952,La Pila,1309
130999,Sin Especificar,1309
131050,Paján Cabecera Cantonal,1310
131051,Campozano (La Palma de Paján),1310
131052,Cascol,1310
131053,Guale,1310
131054,Lascano,1310
131099,Sin Especificar,1310
131150,Pichincha Cabecera Cantonal,1311
131151,Barraganete,1311
131152,San Sebastián,1311
131199,Sin Especificar,1311
131250,Rocafuerte Cabecera Cantonal,1312
131299,Sin Especificar,1312
131301,Santa Ana,1313
131302,Lodana,1313
131350,Santa Ana de Vuelta Larga Cabecera Cantonal,1313
131351,Ayacucho,1313
131352,Honorato Vásquez (Cab. en Vásquez),1313
131353,La Unión,1313
131354,Olmedo,1313
131355,San Pablo (Cab. en Pueblo Nuevo),1313
131399,Sin Especificar,1313
131401,Bahía de Caráquez,1314
131402,Leonidas Plaza Gutiérrez,1314
131450,Bahía de Caráquez Cabecera Cantonal,1314
131451,Canoa,1314
131452,Cojimíes,1314
131453,Charapotó,1314
131454,10 de Agosto,1314
131455,Jama,1314
131456,Pedernales,1314
131457,San Isidro,1314
131458,San Vicente,1314
131499,Sin Especificar,1314
131550,Tosagua Cabecera Cantonal,1315
131551,Bachillero,1315
131552,Ángel Pedro Giler (La Estancilla),1315
131599,Sin Especificar,1315
131650,Sucre Cabecera Cantonal,1316
131651,Bellavista,1316
131652,Noboa,1316
131653,Arq. Sixto Durán Ballén,1316
131699,Sin Especificar,1316
131750,Pedernales Cabecera Cantonal,1317
131751,Cojimíes,1317
131752,10 de Agosto,1317
131753,Atahualpa,1317
131799,Sin Especificar,1317
131850,Olmedo Cabecera Cantonal,1318
131899,Sin Especificar,1318
131950,Puerto López Cabecera Cantonal,1319
131951,Machalilla,1319
131952,Salango,1319
131999,Sin Especificar,1319
132050,Jama Cabecera Cantonal,1320
132099,Sin Especificar,1320
132150,Jaramijó Cabecera Cantonal,1321
132199,Sin Especificar,1321
132250,San Vicente Cabecera Cantonal,1322
132251,Canoa,1322
132299,Sin Especificar,1322
140150,Macas Cabecera Cantonal y Capital Provincial,1401
140151,Alshi (Cab. en 9 de Octubre),1401
140152,Chiguaza,1401
140153,General Proaño,1401
140154,Huasaga (Cab.en Wampuik),1401
140155,Macuma,1401
140156,San Isidro,1401
140157,Sevilla Don Bosco,1401
140158,Sinaí,1401
140159,Taisha,1401
140160,Zuña (Zúñac),1401
140161,Tuutinentza,1401
140162,Cuchaentza,1401
140163,San José de Morona,1401
140164,Río Blanco,1401
140199,Sin Especificar,1401
140201,Gualaquiza,1402
140202,Mercedes Molina,1402
140250,Gualaquiza Cabecera Cantonal,1402
140251,Amazonas (Rosario de Cuyes),1402
140252,Bermejos,1402
140253,Bomboiza,1402
140254,Chiguinda,1402
140255,El Rosario,1402
140256,Nueva Tarqui,1402
140257,San Miguel de Cuyes,1402
140258,El Ideal,1402
140299,Sin Especificar,1402
140350,General Leonidas Plaza Gutiérrez (Limón) Cabecera Cantonal,1403
140351,Indanza,1403
140352,Pan de Azúcar,1403
140353,San Antonio (Cab. en San Antonio Centro),1403
140354,San Carlos de Limón (San Carlos del Zamora),1403
140355,San Juan Bosco,1403
140356,San Miguel de Conchay,1403
140357,Santa Susana de Chiviaza (Cab. en Chiviaza),1403
140358,Yunganza (Cab. en El Rosario),1403
140399,Sin Especificar,1403
140450,Palora (Metzera)Cabecera Cantonal,1404
140451,Arapicos,1404
140452,Cumandá (Cab. en Colonia Agrícola Sevilla del Oro),1404
140453,Huamboya,1404
140454,Sangay (Cab. en Nayamanaca),1404
140455,16 de Agosto,1404
140499,Sin Especificar,1404
140550,Santiago de Méndez Cabecera Cantonal,1405
140551,Copal,1405
140552,Chupianza,1405
140553,Patuca,1405
140554,San Luis de El Acho (Cab. en El Acho),1405
140556,Tayuza,1405
140557,San Francisco de Chinimbimi,1405
140599,Sin Especificar,1405
140650,Sucúa Cabecera Cantonal,1406
140651,Asunción,1406
140652,Huambi,1406
140653,Logroño,1406
140654,Yaupi,1406
140655,Santa Marianita de Jesús,1406
140699,Sin Especificar,1406
140750,Huamboya Cabecera Cantonal,1407
140751,Chiguaza,1407
140752,Pablo Sexto,1407
140799,Sin Especificar,1407
140850,San Juan Bosco Cabecera Cantonal,1408
140851,Pan de Azúcar,1408
140852,San Carlos de Limón  ,1408
140853,San Jacinto de Wakambeis,1408
140854,Santiago de Pananza,1408
140899,Sin Especificar,1408
140950,Taisha Cabecera Cantonal,1409
140951,Huasaga (Cab. en Wampuik),1409
140952,Macuma,1409
140953,Tuutinentza,1409
140954,Pumpuentsa,1409
140999,Sin Especificar,1409
141050,Logroño Cabecera Cantonal,1410
141051,Yaupi,1410
141052,Shimpis,1410
141099,Sin Especificar,1410
141150,Pablo Sexto Cabecera Cantonal,1411
141199,Sin Especificar,1411
141250,Santiago Cabecera Cantonal,1412
141251,San José de Morona,1412
141299,Sin Especificar,1412
150150,Tena Cabecera Cantonal y Capital Provincial,1501
150151,Ahuano,1501
150152,Carlos Julio Arosemena Tola (Zatza-Yacu),1501
150153,Chontapunta,1501
150154,Pano,1501
150155,Puerto Misahualli,1501
150156,Puerto Napo,1501
150157,Tálag,1501
150158,San Juan de Muyuna,1501
150199,Sin Especificar,1501
150350,Archidona Cabecera Cantonal,1503
150351,Avila,1503
150352,Cotundo,1503
150353,Loreto,1503
150354,San Pablo de Ushpayacu,1503
150355,Puerto Murialdo,1503
150356,Hatun Sumaku,1503
150399,Sin Especificar,1503
150450,El Chaco Cabecera Cantonal,1504
150451,Gonzalo Díaz de Pineda (El Bombón),1504
150452,Linares,1504
150453,Oyacachi,1504
150454,Santa Rosa,1504
150455,Sardinas,1504
150499,Sin Especificar,1504
150750,Baeza Cabecera Cantonal,1507
150751,Cosanga,1507
150752,Cuyuja,1507
150753,Papallacta,1507
150754,San Francisco de Borja (Virgilio Dávila),1507
150755,San José del Payamino,1507
150756,Sumaco,1507
150799,Sin Especificar,1507
150950,Carlos Julio Arosemena Tola Cabecera Cantonal,1509
150999,Sin Especificar,1509
160150,Puyo Cabecera Cantonal y Capital Provincial,1601
160151,Arajuno,1601
160152,Canelos,1601
160153,Curaray,1601
160154,Diez de Agosto,1601
160155,Fátima,1601
160156,Montalvo (Andoas),1601
160157,Pomona,1601
160158,Río Corrientes,1601
160159,Río Tigre,1601
160160,Santa Clara,1601
160161,Sarayacu,1601
160162,Simón Bolívar  (Cab. en Mushullacta),1601
160163,Tarqui,1601
160164,Teniente Hugo Ortiz,1601
160165,Veracruz  (Cab. en Indillama),1601
160166,El Triunfo,1601
160199,Sin Especificar,1601
160250,Mera Cabecera Cantonal,1602
160251,Madre Tierra,1602
160252,Shell,1602
160299,Sin Especificar,1602
160350,Santa Clara Cabecera Cantonal,1603
160351,San José,1603
160399,Sin Especificar,1603
160450,Arajuno Cabecera Cantonal,1604
160451,Curaray,1604
160499,Sin Especificar,1604
170101,Belisario Quevedo,1701
170102,Carcelén,1701
170103,Centro Histórico,1701
170104,Cochapamba,1701
170105,Comité del Pueblo,1701
170106,Cotocollao,1701
170107,Chilibulo,1701
170108,Chillogallo,1701
170109,Chimbacalle,1701
170110,El Condado,1701
170111,Guamaní,1701
170112,Iñaquito,1701
170113,Itchimbía,1701
170114,Jipijapa,1701
170115,Kennedy,1701
170116,La Argelia,1701
170117,La Concepción,1701
170118,La Ecuatoriana,1701
170119,La Ferroviaria,1701
170120,La Libertad,1701
170121,La Magadalena,1701
170122,La Mena,1701
170123,Mariscal Sucre,1701
170124,Ponceano,1701
170125,Puengasí,1701
170126,Quitumbe,1701
170127,Rumipamba,1701
170128,San Bartolo,1701
170129,San Isidro del Inca,1701
170130,San Juan,1701
170131,Solanda,1701
170132,Turubamba,1701
170150,Quito Distrito Metropolitano Cabecera Cantonal,1701
170151,Alangasí,1701
170152,Amaguaña,1701
170153,Atahualpa,1701
170154,Calacalí,1701
170155,Calderón,1701
170156,Conocoto,1701
170157,Cumbayá,1701
170158,Chavezpamba,1701
170159,Checa (Chilpa),1701
170160,El Quinche,1701
170161,Gualea,1701
170162,Guangopolo,1701
170163,Guayllabamba,1701
170164,La Merced,1701
170165,Llano Chico,1701
170166,Lloa,1701
170167,Mindo,1701
170168,Nanegal,1701
170169,Nanegalito,1701
170170,Nayón,1701
170171,Nono,1701
170172,Pacto,1701
170173,Pedro Vicente Maldonado,1701
170174,Perucho,1701
170175,Pifo,1701
170176,Píntag,1701
170177,Pomasqui,1701
170178,Puéllaro,1701
170179,Puembo,1701
170180,San Antonio,1701
170181,San José de Minas,1701
170182,San Miguel de los Bancos,1701
170183,Tababela,1701
170184,Tumbaco,1701
170185,Yaruquí,1701
170186,Zámbiza,1701
170187,Puerto Quito,1701
170199,Sin Especificar,1701
170201,Ayora,1702
170202,Cayambe,1702
170203,Juan Montalvo,1702
170250,Cayambe Cabecera Cantonal,1702
170251,Ascázubi,1702
170252,Cangahua,1702
170253,Olmedo (Pesillo),1702
170254,Otón,1702
170255,Santa Rosa de Cuzubamba,1702
170256,San José de Ayora,1702
170299,Sin Especificar,1702
170350,Machachi Cabecera Cantonal,1703
170351,Alóag,1703
170352,Aloasí,1703
170353,Cutuglahua,1703
170354,El Chaupi,1703
170355,Manuel Cornejo Astorga (Tandapi),1703
170356,Tambillo,1703
170357,Uyumbicho,1703
170399,Sin Especificar,1703
170450,Tabacundo Cabecera Cantonal,1704
170451,La Esperanza,1704
170452,Malchinguí,1704
170453,Tocachi,1704
170454,Tupigachi,1704
170499,Sin Especificar,1704
170501,Sangolquí,1705
170502,San Pedro de Taboada,1705
170503,San Rafael,1705
170550,Sangolquí Cabecera Cantonal,1705
170551,Cotogchoa,1705
170552,Rumipamba,1705
170599,Sin Especificar,1705
170750,San Miguel de los Bancos Cabecera Cantonal,1707
170751,Mindo,1707
170752,Pedro Vicente Maldonado,1707
170753,Puerto Quito,1707
170799,Sin Especificar,1707
170850,Pedro Vicente Maldonado Cabecera Cantonal,1708
170899,Sin Especificar,1708
170950,Puerto Quito Cabecera Cantonal,1709
170999,Sin Especificar,1709
180101,Atocha - Ficoa,1801
180102,Celiano Monge,1801
180103,Huachi Chico,1801
180104,Huachi Loreto,1801
180105,La Merced,1801
180106,La Península,1801
180107,Matriz,1801
180108,Pishilata,1801
180109,San Francisco,1801
180150,Ambato Cabecera Cantonal y Capital Provincial,1801
180151,Ambatillo,1801
180152,Atahualpa (Chisalata),1801
180153,Augusto N. Martínez (Mundugleo),1801
180154,Constantino Fernández (Cab. en Cullitahua),1801
180155,Huachi Grande,1801
180156,Izamba,1801
180157,Juan Benigno Vela,1801
180158,Montalvo,1801
180159,Pasa,1801
180160,Picaigua,1801
180161,Pilagüín (Pilahüín),1801
180162,Quisapincha (Quizapincha),1801
180163,San Bartolomé de Pinllog,1801
180164,San Fernando (Pasa San Fernando),1801
180165,Santa Rosa,1801
180166,Totoras,1801
180167,Cunchibamba,1801
180168,Unamuncho,1801
180199,Sin Especificar,1801
180250,Baños de Agua Santa Cabecera Cantonal,1802
180251,Lligua,1802
180252,Río Negro,1802
180253,Río Verde,1802
180254,Ulba,1802
180299,Sin Especificar,1802
180350,Cevallos Cabecera Cantonal,1803
180399,Sin Especificar,1803
180450,Mocha Cabecera Cantonal,1804
180451,Pinguilí,1804
180499,Sin Especificar,1804
180550,Patate Cabecera Cantonal,1805
180551,El Triunfo,1805
180552,Los Andes (Cab. en Poatug),1805
180553,Sucre (Cab. en Sucre-Patate Urcu),1805
180599,Sin Especificar,1805
180650,Quero Cabecera Cantonal,1806
180651,Rumipamba,1806
180652,Yanayacu - Mochapata (Cab. en Yanayacu),1806
180699,Sin Especificar,1806
180701,Pelileo,1807
180702,Pelileo Grande,1807
180750,Pelileo Cabecera Cantonal,1807
180751,Benítez (Pachanlica),1807
180752,Bolívar,1807
180753,Cotaló,1807
180754,Chiquicha (Cab. en Chiquicha Grande),1807
180755,El Rosario (Rumichaca),1807
180756,García Moreno (Chumaqui),1807
180757,Guambaló (Huambaló),1807
180758,Salasaca,1807
180799,Sin Especificar,1807
180801,Ciudad Nueva,1808
180802,Píllaro,1808
180850,Píllaro Cabecera Cantonal,1808
180851,Baquerizo Moreno,1808
180852,Emilio María Terán (Rumipamba),1808
180853,Marcos Espinel (Chacata),1808
180854,Presidente Urbina (Chagrapamba -Patzucul),1808
180855,San Andrés,1808
180856,San José de Poaló,1808
180857,San Miguelito,1808
180899,Sin Especificar,1808
180950,Tisaleo Cabecera Cantonal,1809
180951,Quinchicoto,1809
180999,Sin Especificar,1809
190101,El Limón,1901
190102,Zamora,1901
190150,Zamora Cabecera Cantonal y Capital Provincial,1901
190151,Cumbaratza,1901
190152,Guadalupe,1901
190153,Imbana (La Victoria de Imbana),1901
190154,Paquisha,1901
190155,Sabanilla,1901
190156,Timbara,1901
190157,Zumbi,1901
190158,San Carlos de las Minas,1901
190199,Sin Especificar,1901
190250,Zumba Cabecera Cantonal,1902
190251,Chito,1902
190252,El Chorro,1902
190253,El Porvenir del Carmen,1902
190254,La Chonta,1902
190255,Palanda,1902
190256,Pucapamba,1902
190257,San Francisco del Vergel,1902
190258,Valladolid,1902
190259,San Andrés,1902
190299,Sin Especificar,1902
190350,Guayzimi Cabecera Cantonal,1903
190351,Zurmi,1903
190352,Nuevo Paraíso,1903
190399,Sin Especificar,1903
190450,28 de Mayo (San José de Yacuambi) Cabecera Cantonal,1904
190451,La Paz,1904
190452,Tutupali,1904
190499,Sin Especificar,1904
190550,Yantzaza (Yanzatza) Cabecera Cantonal,1905
190551,Chicaña,1905
190552,El Pangui,1905
190553,Los Encuentros,1905
190599,Sin Especificar,1905
190650,El Pangui Cabecera Cantonal,1906
190651,El Guisme,1906
190652,Pachicutza,1906
190653,Tundayme,1906
190699,Sin Especificar,1906
190750,Zumbi Cabecera Cantonal,1907
190751,Paquisha,1907
190752,Triunfo - Dorado,1907
190753,Panguintza,1907
190799,Sin Especificar,1907
190850,Palanda Cabecera Cantonal,1908
190851,El Porvenir del Carmen,1908
190852,San Francisco del Vergel,1908
190853,Valladolid,1908
190854,La Canela,1908
190899,Sin Especificar,1908
190950,Paquisha Cabecera Cantonal,1909
190951,Bellavista,1909
190952,Nuevo Quito,1909
190999,Sin Especificar,1909
200150,Puerto Baquerizo Moreno Cabecera Cantonal y Capital Provincial,2001
200151,El Progreso,2001
200152,Isla Santa María (Floreana) (Cab. en  Pto. Velasco Ibarra),2001
200199,Sin Especificar,2001
200250,Puerto Villamil Cabecera Cantonal,2002
200251,Tomás de Berlanga (Santo Tomás),2002
200299,Sin Especificar,2002
200350,Puerto Ayora Cabecera Cantonal,2003
200351,Bellavista,2003
200352,Santa Rosa (Incluye La Isla Baltra),2003
200399,Sin Especificar,2003
210150,Nueva Loja Cabecera Cantonal y Capital Provincial,2101
210151,Cuyabeno,2101
210152,Dureno,2101
210153,General Farfán,2101
210154,Tarapoa,2101
210155,El Eno,2101
210156,Pacayacu,2101
210157,Jambelí,2101
210158,Santa Cecilia,2101
210159,Aguas Negras,2101
210160,10 de Agosto,2101
210199,Sin Especificar,2101
210250,Lumbaquí Cabecera Cantonal,2102
210251,El Reventador,2102
210252,Gonzalo Pizarro,2102
210253,Lumbaquí,2102
210254,Puerto Libre,2102
210255,Santa Rosa de Sucumbíos,2102
210299,Sin Especificar,2102
210350,Puerto El Carmen del Putumayo Cabecera Cantonal,2103
210351,Palma Roja,2103
210352,Puerto Bolívar (Puerto Montúfar),2103
210353,Puerto Rodríguez,2103
210354,Santa Elena,2103
210399,Sin Especificar,2103
210450,Shushufindi Cabecera Cantonal,2104
210451,Limoncocha,2104
210452,Pañacocha,2104
210453,San Roque (Cab. en San Vicente),2104
210454,San Pedro de Los Cofanes,2104
210455,Siete de Julio,2104
210499,Sin Especificar,2104
210550,La Bonita Cabecera Cantonal,2105
210551,El Playón de San Francisco,2105
210552,La Sofía,2105
210553,Rosa Florida,2105
210554,Santa Bárbara,2105
210599,Sin Especificar,2105
210650,El Dorado de Cascales Cabecera Cantonal,2106
210651,Santa Rosa de Sucumbíos,2106
210652,Sevilla,2106
210699,Sin Especificar,2106
210750,Tarapoa  Cabecera Cantonal,2107
210751,Cuyabeno,2107
210752,Aguas Negras,2107
210799,Sin Especificar,2107
220150,Puerto Francisco de Orellana (El Coca),2201
220151,Dayuma,2201
220152,Taracoa (Nueva Esperanza: Yuca),2201
220153,Alejandro Labaka,2201
220154,El Dorado,2201
220155,El Edén,2201
220156,García Moreno,2201
220157,Inés Arango (Cab. en Western),2201
220158,La Belleza,2201
220159,Nuevo Paraíso (Cab. en Unión Chimborazo),2201
220160,San José de Guayusa,2201
220161,San Luis de Armenia,2201
220199,Sin Especificar,2201
220250,Nuevo Rocafuerte Cabecera Cantonal,2202
220251,Capitán Augusto Rivadeneyra,2202
220252,Cononaco,2202
220253,Santa María de Huiririma,2202
220254,Tiputini,2202
220255,Yasuní,2202
220299,Sin Especificar,2202
220350,La Joya de los Sachas Cabecera Cantonal,2203
220351,Enokanqui,2203
220352,Pompeya,2203
220353,San Carlos,2203
220354,San Sebastián del Coca,2203
220355,Lago San Pedro,2203
220356,Rumipamba,2203
220357,Tres de Noviembre,2203
220358,Unión Milagreña,2203
220399,Sin Especificar,2203
220450,Loreto Cabecera Cantonal,2204
220451,Avila (Cab. en Huiruno),2204
220452,Puerto Murialdo,2204
220453,San José de Payamino,2204
220454,San José de Dahuano,2204
220455,San Vicente de Huaticocha,2204
220499,Sin Especificar,2204
230101,Abraham Calazacón,2301
230102,Bombolí,2301
230103,Chiguilpe,2301
230104,Río Toachi,2301
230105,Río Verde,2301
230106,Santo Domingo de los Coloradoss,2301
230107,Zaracay,2301
230150,Santo Domingo de los Colorados Cabecera Cantonal y Capital Provincial,2301
230151,Alluriquín,2301
230152,Puerto Limón,2301
230153,Luz de América,2301
230154,San Jacinto del Búa,2301
230155,Valle Hermoso,2301
230156,El Esfuerzo,2301
230157,Santa María del Toachi,2301
230199,Sin Especificar,2301
230250,La Concordia Cabecera Cantonal,2302
230251,Monterrey,2302
230252,La Villegas,2302
230253,Plan Piloto,2302
230299,Sin Especificar,2302
240101,Ballenita,2401
240102,Santa Elena,2401
240150,Santa Elena Cabecera Cantonal y Capital Provincial,2401
240151,Atahualpa,2401
240152,Colonche,2401
240153,Chanduy,2401
240154,Manglaralto,2401
240155,Simón Bolívar (Julio Moreno),2401
240156,San José de Ancón,2401
240199,Sin Especificar,2401
240250,La Libertad Cabecera Cantonal,2402
240299,Sin Especificar,2402
240301,Carlos Espinoza Larrea,2403
240302,Gral. Alberto Enríquez Gallo,2403
240303,Vicente Rocafuerte,2403
240304,Santa Rosa,2403
240350,Salinas Cabecera Cantonal,2403
240351,Anconcito,2403
240352,José Luis Tamayo (Muey),2403
240399,Sin Especificar,2403
880000,Exterior,8800
900151,Las Golondrina,9001
900199,Sin Especificar,9001
900351,Manga del Cura,9003
900399,Sin Especificar,9003
900451,El Piedrero,9004
900499,Sin Especificar,9004
